0,0
0.2,0.0416722
0.4,0.0833444
0.6,0.1250166
0.8,0.1666888
1,0.208361
1.2,0.2500332
1.4,0.2917054
1.6,0.3333776
1.8,0.3750498
2,0.416722
2.2,0.4583942
2.4,0.5000664
2.6,0.5417386
2.8,0.5834108
3,0.625083
3.2,0.6667552
3.4,0.7084274
3.6,0.7500996
3.8,0.7917718
4,0.833444
4.2,0.8751162
4.4,0.9167884
4.6,0.9584606
4.8,1.0001328
5,1.041805
5.2,1.0834772
5.4,1.1251494
5.6,1.1668216
5.8,1.2084938
6,1.250166
6.2,1.2918382
6.4,1.3335104
6.6,1.3751826
6.8,1.4168548
7,1.458527
7.2,1.5001992
7.4,1.5418714
7.6,1.5835436
7.8,1.6252158
8,1.666888
8.2,1.7085602
8.4,1.7502324
8.6,1.7919046
8.8,1.8335768
9,1.875249
9.2,1.9169212
9.4,1.9585934
9.6,2.0002656
9.8,2.0419378
10,2.08361
10.2,2.1252822
10.4,2.1669544
10.6,2.2086266
10.8,2.2502988
11,2.291971
11.2,2.3336432
11.4,2.3753154
11.6,2.4169876
11.8,2.4586598
12,2.500332
